date_time,price_usd,srch_booking_window,srch_saturday_night_bool
9078182,2013-05-05 21:09:08,104.0,67,1
9078868,2013-05-05 10:12:33,218.0,19,1
9083316,2013-01-23 12:00:41,56.0,0,0
9087929,2013-05-17 21:35:35,64.0,72,0
9088287,2013-06-06 12:39:54,233.0,15,1
9094464,2013-03-10 19:03:08,156.0,5,1
9095659,2013-01-11 10:51:10,50.0,10,0
9098082,2013-06-13 19:25:42,192.0,7,1
9100077,2013-01-16 18:11:25,96.0,34,0
9102061,2013-01-06 23:04:23,102.0,187,1
9102361,2013-03-12 08:35:10,133.0,199,1
9113372,2013-06-06 20:20:42,64.0,5,0
9117394,2012-12-20 09:50:54,148.0,9,0
9121304,2013-03-15 02:10:05,151.0,133,1
9121707,2013-05-16 07:33:35,58.0,216,0
9125346,2013-04-09 20:05:40,213.0,3,1
9125998,2012-11-26 09:00:17,76.0,30,0
9127938,2012-12-02 17:33:56,123.0,104,1
9131903,2012-12-04 07:15:47,89.0,1,0
9138069,2013-05-17 22:47:31,232.47,1,1
9138330,2013-05-01 13:19:40,88.0,84,0
9143314,2013-03-19 14:51:11,64.0,31,1
9143382,2012-12-27 06:02:08,70.0,0,1
9167606,2013-01-08 15:25:41,70.0,3,1
9171544,2013-01-09 20:40:16,66.0,2,1
9172080,2013-06-20 07:01:14,116.0,55,0
9172677,2012-11-06 15:24:42,76.0,8,0
9177307,2013-04-24 10:39:21,228.0,9,1
9182146,2013-02-26 17:32:45,165.0,11,1
9190580,2013-02-13 00:40:45,141.0,5,0
9191735,2013-02-26 22:42:16,164.0,66,1
9193821,2012-12-01 12:58:54,107.0,102,0
9204950,2013-04-17 07:52:29,105.0,57,1
9205206,2013-02-25 09:32:06,66.0,2,0
9205908,2013-02-28 10:35:47,134.0,14,0
9206173,2013-06-03 19:32:53,56.0,45,1
9206801,2013-01-15 22:12:53,112.0,2,1
9219663,2013-05-14 19:25:41,201.0,17,1
9221008,2012-12-27 13:28:11,58.0,6,0
9228365,2012-11-02 22:02:36,64.0,19,0
9234174,2013-04-03 09:56:25,76.0,101,1
9238427,2013-06-17 20:28:22,109.0,0,0
9240176,2013-01-15 23:27:08,163.0,4,1
9240358,2013-01-22 19:23:30,129.0,129,1
9241258,2013-05-04 15:22:18,66.0,29,0
9254210,2012-11-22 23:18:46,166.47,37,0
9261296,2013-04-12 12:14:29,183.0,0,1
9261424,2012-11-12 08:26:16,264.0,47,1
9267105,2013-05-30 17:00:01,74.0,10,0
9278624,2013-03-24 12:10:04,90.0,109,1
9279387,2013-03-27 22:44:20,216.0,9,1
9280597,2013-04-07 12:53:30,176.0,2,0
9282055,2012-11-06 15:02:52,111.0,17,1
9283802,2013-02-27 22:11:22,162.0,51,1
9285067,2013-06-20 18:45:54,274.0,1,1
9287850,2013-01-15 00:12:00,66.0,0,0
9293980,2013-03-06 11:36:19,146.0,79,1
9296346,2013-02-19 20:59:59,108.0,135,1
9296844,2012-11-13 12:20:08,133.0,172,1
9297072,2013-05-30 23:11:45,56.0,5,0
9305811,2012-11-04 22:34:24,67.0,47,1
9306925,2013-05-23 18:58:11,59.0,33,0
9308861,2012-12-07 08:32:50,126.0,286,1
9309733,2013-03-04 14:39:40,176.0,60,1
9311682,2013-06-22 12:04:50,112.0,47,1
9313881,2013-03-09 20:01:52,185.0,41,1
9316791,2013-05-21 14:25:16,51.0,13,0
9320531,2013-02-13 13:39:58,99.0,17,1
9323204,2012-12-18 22:42:15,76.0,4,1
9324042,2013-06-06 12:08:04,139.0,50,1
9329014,2012-12-06 18:21:44,66.0,16,1
9333847,2013-05-04 13:19:51,145.0,1,0
9337114,2013-02-18 10:21:08,112.0,0,0
9339386,2013-05-20 16:39:23,148.0,144,1
9343324,2013-04-16 21:29:03,170.0,66,1
9346887,2013-01-06 19:46:46,116.0,60,1
9349443,2012-12-16 14:11:25,80.0,52,0
9351263,2013-02-09 11:42:13,61.0,50,0
9351445,2013-03-28 15:37:12,160.0,29,1
9351612,2013-01-01 17:53:35,122.0,31,1
9352210,2013-05-14 07:40:53,213.0,10,1
9354331,2012-11-08 13:11:07,230.0,226,1
9355027,2012-12-18 14:34:44,228.0,12,0
9356224,2013-01-26 21:58:06,82.0,171,0
9356494,2013-02-25 19:26:38,122.0,4,1
9359119,2013-01-09 13:32:46,126.0,72,1
9360646,2012-11-04 14:01:40,90.0,26,1
9362758,2012-11-09 18:48:47,57.0,39,0
9363497,2013-06-30 15:42:32,56.0,172,1
9364317,2013-01-29 11:44:16,56.0,114,1
9364851,2012-12-20 15:29:26,61.0,16,1
9369808,2013-04-15 22:47:30,272.0,4,1
9372866,2013-02-18 17:57:42,92.0,20,0
9375183,2013-05-27 16:58:00,73.0,30,0
9375305,2013-06-19 15:52:13,124.0,1,1
9377676,2013-04-23 11:24:46,67.0,97,0
9378331,2012-11-01 10:43:44,206.0,9,1
9380122,2012-12-06 00:28:36,59.0,18,0
9382195,2013-02-22 14:21:29,56.0,3,0
9396002,2013-04-27 00:39:14,88.0,39,0
9398582,2012-11-08 23:23:16,225.0,225,1
9411841,2013-05-22 19:03:26,76.0,41,0
9420153,2013-05-10 05:27:46,68.0,17,0
9424867,2013-01-05 17:15:36,108.0,42,1
9426243,2013-05-16 09:15:54,63.0,12,0
9427686,2013-05-20 17:53:34,134.0,53,1
9433572,2013-04-14 12:48:01,129.0,26,1
9435145,2013-05-26 10:51:24,58.0,10,0
9435988,2013-04-10 16:32:22,76.0,11,0
9437808,2013-02-12 18:14:08,135.0,3,1
9438133,2012-12-27 14:16:25,54.0,6,0
9441205,2013-02-02 16:47:50,122.41,27,1
9444601,2013-02-26 17:08:29,95.0,214,0
9445548,2013-06-28 13:22:26,98.0,274,1
9447214,2013-02-08 15:45:05,110.0,14,1
9450333,2013-01-08 12:39:48,49.0,49,0
9452112,2012-12-02 13:57:48,60.0,51,0
9454430,2013-05-02 21:13:21,135.0,7,1
9455183,2013-03-12 17:08:43,66.0,141,0
9461445,2013-03-15 14:18:23,172.0,1,1
9463413,2013-01-29 10:35:47,178.0,46,1
9479220,2013-03-23 16:29:41,184.0,27,1
9487167,2013-04-04 04:06:34,85.0,153,0
9489753,2013-04-18 10:42:46,53.0,39,0
9494856,2013-04-08 11:14:45,80.0,29,0
9494921,2013-02-14 17:46:32,122.0,3,0
9496042,2013-03-05 20:39:33,186.0,16,1
9498289,2013-02-24 14:26:16,67.0,28,0
9506079,2013-04-23 23:38:20,76.0,1,0
9508075,2013-05-27 01:04:57,66.0,0,0
9508432,2013-01-22 16:58:05,106.0,46,0
9531311,2013-06-26 21:17:07,74.0,1,1
9535265,2013-04-17 17:07:57,95.0,52,1
9536699,2013-04-03 19:40:28,200.0,2,1
9540645,2013-03-13 13:51:17,140.13,212,1
9541451,2013-01-06 17:45:55,76.0,19,1
9545879,2013-03-17 22:36:03,63.0,14,0
9548282,2012-11-21 20:01:56,341.0,48,0
9553997,2013-03-29 11:05:05,160.0,1,1
9556371,2013-04-02 23:10:22,151.0,178,1
9564554,2013-01-10 20:00:14,114.0,16,1
9569535,2012-11-25 21:39:32,44.0,29,0
9572590,2013-05-05 13:59:11,62.0,29,0
9573807,2013-06-02 12:09:22,151.0,12,1
9579491,2012-11-21 12:12:34,271.0,47,0
9581790,2013-05-08 12:34:35,60.0,19,0
9583250,2012-11-14 20:04:41,148.0,16,1
9585197,2013-04-12 03:03:36,62.0,6,1
9594024,2013-02-02 19:20:21,81.0,1,0
9598940,2013-03-28 20:24:28,60.0,115,0
9599474,2013-03-18 17:14:10,62.0,77,0
9600544,2013-01-26 23:21:02,131.0,19,1
9604585,2012-12-22 09:22:57,106.0,6,1
9606052,2013-02-25 11:28:28,88.0,13,0
9607960,2012-12-27 00:14:39,46.0,6,0
9628340,2013-03-16 19:24:19,156.0,216,1
9630055,2013-06-11 10:05:40,124.0,3,1
9632922,2013-06-20 12:56:42,86.0,70,1
9634804,2013-04-16 13:42:20,225.0,18,1
9638434,2012-11-27 21:30:59,84.0,30,1
9640310,2013-01-16 09:19:10,126.0,2,1
9640548,2013-02-06 16:13:16,116.0,35,0
9642403,2013-04-06 06:46:03,109.0,55,0
9645986,2013-05-11 11:00:47,58.0,16,0
9649996,2013-01-27 11:22:35,156.0,12,1
9651555,2013-03-01 13:10:14,106.0,18,0
9652022,2012-11-04 14:56:27,43.0,16,0
9660120,2013-03-06 11:24:47,198.0,9,1
9661520,2012-12-13 15:48:31,111.0,66,0
9663184,2012-11-14 21:16:07,106.0,2,1
9665804,2013-01-22 11:28:54,99.0,78,0
9666494,2012-12-24 08:53:39,66.0,8,0
9668104,2013-05-15 18:50:38,93.0,35,0
9668921,2013-05-10 13:54:21,175.0,49,1
9668966,2013-03-07 06:38:12,78.0,38,0
9670031,2013-04-09 12:46:06,127.0,39,1
9670405,2013-04-10 08:45:17,70.0,153,0
9677555,2012-12-02 19:07:08,148.0,5,1
9679546,2013-05-27 18:17:44,72.0,42,0
9680053,2013-05-25 11:57:48,51.0,0,1
9685328,2012-12-06 22:30:24,127.0,22,1
9687673,2013-03-31 02:38:11,119.0,51,0
9691458,2012-12-02 23:16:39,220.0,26,1
9693296,2013-01-28 16:43:38,84.0,48,0
9694429,2013-03-28 20:32:05,238.0,8,1
9704678,2012-11-27 21:23:09,44.0,26,0
9709525,2013-02-05 11:19:43,123.0,17,1
9709933,2013-06-07 05:42:45,119.0,19,0
9716184,2013-01-23 05:18:18,132.0,16,1
9722993,2013-03-12 18:23:01,246.0,25,1
9725660,2013-04-15 12:42:13,102.0,25,1
9730238,2013-04-12 22:39:42,279.0,14,1
9733587,2013-02-05 06:35:19,132.0,66,1
9735749,2013-01-06 14:17:14,70.0,5,1
9736180,2013-01-28 12:21:06,71.0,3,1
9736694,2013-04-15 18:18:50,143.0,31,1
9742939,2013-01-29 13:04:53,118.0,3,1
9743739,2013-03-14 09:22:28,167.0,2,0
9745315,2013-06-21 11:52:21,154.0,35,1
9747371,2012-12-27 16:30:22,60.0,16,1
9747962,2013-02-10 19:57:52,103.0,19,1
9755946,2013-01-30 05:24:03,112.0,274,1
9758439,2013-01-11 20:43:58,70.0,62,1
9760941,2012-12-05 23:09:04,66.0,21,0
9762280,2013-02-21 20:16:06,158.0,56,1
9766489,2013-05-31 10:51:57,122.0,76,1
9774640,2013-05-11 21:20:55,164.0,19,1
9775694,2013-03-18 16:37:19,150.0,39,1
9775813,2013-04-07 12:21:17,236.0,2,0
9776111,2013-01-07 17:50:39,138.0,39,1
9780114,2012-12-20 11:29:07,66.0,15,1
9780578,2012-12-20 11:17:55,68.0,1,1
9785704,2013-04-24 21:14:35,142.0,267,1
9797743,2013-06-05 06:37:16,73.0,116,0
9799740,2012-12-19 16:53:42,140.0,9,1
9800303,2013-06-05 21:17:38,72.0,21,0
9801029,2013-03-18 19:42:33,172.0,19,0
9803789,2013-01-27 12:05:58,94.0,2,0
9807434,2013-06-27 12:51:54,227.0,78,1
9812596,2013-02-02 09:07:46,52.0,9,0
9827680,2012-12-06 12:01:07,131.0,2,1
9843092,2013-02-09 20:50:06,110.0,13,1
9845189,2013-05-10 13:53:08,96.0,28,0
9845909,2013-04-25 10:40:59,66.0,3,0
9848549,2013-01-28 22:15:56,70.0,146,0
9850216,2013-03-15 16:40:26,60.0,116,0
9851617,2012-12-25 22:33:21,66.0,11,1
9853592,2012-11-30 12:39:45,50.0,5,0
9854180,2013-01-08 05:26:32,135.0,72,1
9858258,2012-12-01 01:32:08,70.0,35,1
9858960,2013-03-13 20:17:53,90.0,0,0
9874108,2013-01-23 20:54:39,79.0,12,0
9879924,2013-03-11 14:41:35,230.0,5,1
9880168,2013-01-19 09:17:26,166.0,0,1
9880934,2013-05-30 08:19:54,92.26,13,0
9889079,2013-06-02 17:39:42,88.0,18,1
9889844,2013-06-09 10:47:26,319.0,6,1
9890226,2013-02-01 12:30:34,75.0,51,0
9897221,2013-02-21 09:10:57,71.0,53,0
9897893,2013-01-30 13:07:16,71.0,74,0
9900879,2013-06-08 10:13:17,309.0,0,1
9906512,2013-06-17 20:20:51,109.0,0,0
9906611,2012-12-07 17:29:49,96.0,40,0
9908584,2013-01-02 19:36:56,107.0,30,1
9911528,2013-02-23 12:27:10,81.0,73,0
9915868,2012-11-17 17:53:21,59.0,33,0
9916580,2013-04-26 18:52:31,71.0,59,0
9917395,2013-02-23 11:03:49,117.0,47,1
